Item,avg_monthly,std_monthly,CV,CV2,ADI,zero_ratio,D_annual,avg_order_size,trend_slope,n_clientes,n_pedidos,Classe,demand_class,commercial_class,policy_cluster
302401,97.38,218.86,2.2476,5.0516,6.0,0.8333,1168.5,584.25,5.2735,1,4,30,lumpy,low_volume_few_clients,MTO
302402,111.46,236.03,2.1177,4.4846,4.8,0.7917,1337.5,535.0,1.837,3,6,30,lumpy,low_volume_many_clients,Dynamic
302403,144.38,521.71,3.6136,13.0582,12.0,0.9167,1732.5,1732.5,0.9283,1,2,30,lumpy,low_volume_few_clients,MTO
302404,701.54,1942.62,2.7691,7.6678,6.0,0.8333,8418.5,4209.25,-105.3039,1,5,30,lumpy,high_volume_few_clients,Dynamic
302406,88.62,294.88,3.3272,11.0705,12.0,0.9167,1063.5,1063.5,15.1509,1,2,30,lumpy,low_volume_few_clients,MTO
302408,164.04,438.51,2.6732,7.1457,6.0,0.8333,1968.5,984.25,-4.2309,2,5,30,lumpy,low_volume_many_clients,Dynamic
302409,28.42,136.28,4.7958,23.0,24.0,0.9583,341.0,682.0,-3.2617,1,1,30,lumpy,low_volume_few_clients,MTO
302411,26.79,128.49,4.7958,23.0,24.0,0.9583,321.5,643.0,-6.43,1,1,30,lumpy,low_volume_few_clients,MTO
302413,45.46,151.56,3.334,11.1154,12.0,0.9167,545.5,545.5,3.8787,1,2,30,lumpy,low_volume_few_clients,MTO
302414,68.75,169.53,2.4659,6.0807,6.0,0.8333,825.0,412.5,-10.553,3,4,30,lumpy,low_volume_many_clients,Dynamic
302415,171.17,502.94,2.9383,8.6335,6.0,0.8333,2054.0,1027.0,-26.3017,3,6,30,lumpy,low_volume_many_clients,Dynamic
302416,47.79,229.2,4.7958,23.0,24.0,0.9583,573.5,1147.0,4.4883,1,2,30,lumpy,low_volume_few_clients,MTO
302417,25.38,121.69,4.7958,23.0,24.0,0.9583,304.5,609.0,-4.5013,2,2,30,lumpy,low_volume_many_clients,Dynamic
302418,54.62,181.2,3.3172,11.0037,12.0,0.9167,655.5,655.5,-4.65,1,2,30,lumpy,low_volume_few_clients,MTO
302419,40.58,149.08,3.6734,13.4936,12.0,0.9167,487.0,487.0,8.507,2,2,30,lumpy,low_volume_many_clients,Dynamic
302421,84.29,404.25,4.7958,23.0,24.0,0.9583,1011.5,2023.0,-13.1935,1,1,30,lumpy,low_volume_few_clients,MTO
302425,136.75,320.61,2.3445,5.4968,6.0,0.8333,1641.0,820.5,-11.3713,1,4,30,lumpy,low_volume_few_clients,MTO
302426,50.04,125.05,2.4989,6.2444,6.0,0.8333,600.5,300.25,-3.7378,1,4,30,lumpy,low_volume_few_clients,MTO
302427,25.83,123.89,4.7958,23.0,24.0,0.9583,310.0,620.0,-5.6609,1,1,30,lumpy,low_volume_few_clients,MTO
302430,28.12,93.81,3.3355,11.1254,12.0,0.9167,337.5,337.5,1.5874,1,2,30,lumpy,low_volume_few_clients,MTO
302434,1347.5,2985.58,2.2156,4.9091,4.0,0.75,16170.0,5390.0,-203.2191,2,13,30,lumpy,high_volume_many_clients,Dynamic
302435,417.21,748.59,1.7943,3.2195,3.0,0.6667,5006.5,1251.62,-45.9387,2,10,30,lumpy,high_volume_many_clients,Dynamic
302437,298.0,991.27,3.3264,11.0649,12.0,0.9167,3576.0,3576.0,-57.1157,1,2,30,lumpy,low_volume_few_clients,MTO
302439,54.29,115.51,2.1276,4.5266,4.8,0.7917,651.5,260.6,-0.7874,2,5,30,lumpy,low_volume_many_clients,Dynamic
302441,125.42,354.54,2.8269,7.9913,8.0,0.875,1505.0,1003.33,-6.0191,1,3,30,lumpy,low_volume_few_clients,MTO
302442,36.58,121.41,3.3187,11.014,12.0,0.9167,439.0,439.0,0.3296,1,2,30,lumpy,low_volume_few_clients,MTO
302443,41.12,197.23,4.7958,23.0,24.0,0.9583,493.5,987.0,-5.5787,1,1,30,lumpy,low_volume_few_clients,MTO
302444,58.33,206.49,3.5399,12.5306,12.0,0.9167,700.0,700.0,-3.3043,2,2,30,lumpy,low_volume_many_clients,Dynamic
302445,1648.46,3243.11,1.9674,3.8705,3.4286,0.7083,19781.5,5651.86,-59.9248,1,11,30,lumpy,high_volume_few_clients,Dynamic
302448,42.25,202.62,4.7958,23.0,24.0,0.9583,507.0,1014.0,-9.2583,1,1,30,lumpy,low_volume_few_clients,MTO
302450,568.17,1043.73,1.837,3.3747,2.6667,0.625,6818.0,1515.11,-65.7252,2,14,30,lumpy,high_volume_many_clients,Dynamic
302452,28.58,102.72,3.5937,12.9144,12.0,0.9167,343.0,343.0,3.9974,2,2,30,lumpy,low_volume_many_clients,Dynamic
302453,12.12,58.15,4.7958,23.0,24.0,0.9583,145.5,291.0,0.8857,1,1,30,lumpy,low_volume_few_clients,MTO
302454,16.71,80.13,4.7958,23.0,24.0,0.9583,200.5,401.0,-2.6152,1,1,30,lumpy,low_volume_few_clients,MTO
302455,33.62,94.81,2.8195,7.9495,8.0,0.875,403.5,269.0,-0.5004,1,3,30,lumpy,low_volume_few_clients,MTO
302456,141.71,340.53,2.403,5.7746,6.0,0.8333,1700.5,850.25,-11.7039,2,4,30,lumpy,low_volume_many_clients,Dynamic
302465,142.71,440.04,3.0835,9.5079,8.0,0.875,1712.5,1141.67,-25.7917,1,3,30,lumpy,low_volume_few_clients,MTO
302466,166.33,539.59,3.244,10.5239,8.0,0.875,1996.0,1330.67,-16.3617,1,4,30,lumpy,low_volume_few_clients,MTO
302467,27.58,128.18,4.6469,21.5937,12.0,0.9167,331.0,331.0,1.3696,2,2,30,lumpy,low_volume_many_clients,Dynamic
302468,105.21,280.52,2.6663,7.1093,8.0,0.875,1262.5,841.67,-19.1874,1,3,30,lumpy,low_volume_few_clients,MTO
302469,83.67,313.19,3.7433,14.012,12.0,0.9167,1004.0,1004.0,-16.5913,2,3,30,lumpy,low_volume_many_clients,Dynamic
302470,128.33,305.48,2.3804,5.6663,6.0,0.8333,1540.0,770.0,-3.9061,1,5,30,lumpy,low_volume_few_clients,MTO
302471,103.17,249.16,2.4151,5.8329,6.0,0.8333,1238.0,619.0,1.8078,1,4,30,lumpy,low_volume_few_clients,MTO
302472,168.29,317.83,1.8886,3.5668,4.0,0.75,2019.5,673.17,-2.1135,1,6,30,lumpy,low_volume_few_clients,MTO
302473,63.38,222.19,3.5059,12.2916,12.0,0.9167,760.5,760.5,2.3865,1,2,30,lumpy,low_volume_few_clients,MTO
302474,50.5,242.19,4.7958,23.0,24.0,0.9583,606.0,1212.0,4.7426,1,1,30,lumpy,low_volume_few_clients,MTO
302476,80.29,232.83,2.8998,8.4091,8.0,0.875,963.5,642.33,6.6709,2,3,30,lumpy,low_volume_many_clients,Dynamic
302478,22.12,106.11,4.7958,23.0,24.0,0.9583,265.5,531.0,-4.3865,1,1,30,lumpy,low_volume_few_clients,MTO
302480,24.58,82.85,3.3703,11.3587,12.0,0.9167,295.0,295.0,-5.2983,2,2,30,lumpy,low_volume_many_clients,Dynamic
302483,327.25,828.89,2.5329,6.4155,4.8,0.7917,3927.0,1570.8,-10.3713,6,10,30,lumpy,low_volume_many_clients,Dynamic
302489,87.5,191.45,2.1881,4.7876,4.8,0.7917,1050.0,420.0,5.5304,2,5,30,lumpy,low_volume_many_clients,Dynamic
302491,245.0,439.36,1.7933,3.216,4.0,0.75,2940.0,980.0,11.8522,1,6,30,lumpy,low_volume_few_clients,MTO
302492,462.38,1532.71,3.3149,10.9884,6.0,0.8333,5548.5,2774.25,29.7222,1,4,30,lumpy,high_volume_few_clients,Dynamic
302493,338.12,758.31,2.2427,5.0297,4.8,0.7917,4057.5,1623.0,15.2343,1,6,30,lumpy,low_volume_few_clients,MTO
302494,62.21,218.06,3.5053,12.2873,12.0,0.9167,746.5,746.5,-4.9578,1,2,30,lumpy,low_volume_few_clients,MTO
302495,758.96,1381.11,1.8197,3.3115,4.0,0.75,9107.5,3035.83,-36.6013,1,7,30,lumpy,high_volume_few_clients,Dynamic
302496,48.17,144.57,3.0015,9.009,8.0,0.875,578.0,385.33,1.0835,1,3,30,lumpy,low_volume_few_clients,MTO
302498,134.04,274.02,2.0443,4.179,3.4286,0.7083,1608.5,459.57,5.6587,6,11,30,lumpy,low_volume_many_clients,Dynamic
302499,41.71,200.03,4.7958,23.0,24.0,0.9583,500.5,1001.0,2.1761,1,1,30,lumpy,low_volume_few_clients,MTO
302500,41.29,198.03,4.7958,23.0,24.0,0.9583,495.5,991.0,2.1543,1,1,30,lumpy,low_volume_few_clients,MTO
302501,41.38,198.43,4.7958,23.0,24.0,0.9583,496.5,993.0,6.4761,1,1,30,lumpy,low_volume_few_clients,MTO
302502,44.88,150.26,3.3484,11.2116,12.0,0.9167,538.5,538.5,6.4935,1,2,30,lumpy,low_volume_few_clients,MTO
302503,51.5,246.99,4.7958,23.0,24.0,0.9583,618.0,1236.0,6.9861,1,1,30,lumpy,low_volume_few_clients,MTO
302504,40.0,191.83,4.7958,23.0,24.0,0.9583,480.0,960.0,2.087,1,1,30,lumpy,low_volume_few_clients,MTO
302508,49.88,239.19,4.7958,23.0,24.0,0.9583,598.5,1197.0,2.6022,1,1,30,lumpy,low_volume_few_clients,MTO
302510,101.29,288.13,2.8446,8.0917,8.0,0.875,1215.5,810.33,11.0743,1,3,30,lumpy,low_volume_few_clients,MTO
302511,43.0,206.22,4.7958,23.0,24.0,0.9583,516.0,1032.0,2.2435,1,1,30,lumpy,low_volume_few_clients,MTO
302516,106.42,361.83,3.4001,11.5606,12.0,0.9167,1277.0,1277.0,12.6948,2,2,30,lumpy,low_volume_many_clients,Dynamic
302519,42.17,202.22,4.7958,23.0,24.0,0.9583,506.0,1012.0,3.96,1,1,30,lumpy,low_volume_few_clients,MTO
302520,63.38,303.94,4.7958,23.0,24.0,0.9583,760.5,1521.0,5.9517,1,1,30,lumpy,low_volume_few_clients,MTO
302521,51.96,249.18,4.7958,23.0,24.0,0.9583,623.5,1247.0,4.8796,1,1,30,lumpy,low_volume_few_clients,MTO
302522,114.21,547.72,4.7958,23.0,24.0,0.9583,1370.5,2741.0,15.4926,1,1,30,lumpy,low_volume_few_clients,MTO
302523,147.5,707.39,4.7958,23.0,24.0,0.9583,1770.0,3540.0,20.0087,1,1,30,lumpy,low_volume_few_clients,MTO
302528,62.12,297.94,4.7958,23.0,24.0,0.9583,745.5,1491.0,9.7239,1,1,30,lumpy,low_volume_few_clients,MTO
302529,59.58,285.75,4.7958,23.0,24.0,0.9583,715.0,1430.0,11.813,1,1,30,lumpy,low_volume_few_clients,MTO
302530,41.62,147.56,3.545,12.567,12.0,0.9167,499.5,499.5,5.9239,1,2,30,lumpy,low_volume_few_clients,MTO
302531,29.25,110.88,3.7907,14.3697,12.0,0.9167,351.0,351.0,2.28,1,2,30,lumpy,low_volume_few_clients,MTO
302532,40.67,195.03,4.7958,23.0,24.0,0.9583,488.0,976.0,2.9704,1,1,30,lumpy,low_volume_few_clients,MTO
302533,31.08,111.7,3.5937,12.9149,12.0,0.9167,373.0,373.0,2.4652,1,2,30,lumpy,low_volume_few_clients,MTO
302534,37.46,124.51,3.3239,11.0482,12.0,0.9167,449.5,449.5,5.497,1,2,30,lumpy,low_volume_few_clients,MTO
302535,40.67,195.03,4.7958,23.0,24.0,0.9583,488.0,976.0,3.8191,1,1,30,lumpy,low_volume_few_clients,MTO
302536,51.67,247.78,4.7958,23.0,24.0,0.9583,620.0,1240.0,4.8522,1,1,30,lumpy,low_volume_few_clients,MTO
302537,22.46,107.71,4.7958,23.0,24.0,0.9583,269.5,539.0,2.1091,1,1,30,lumpy,low_volume_few_clients,MTO
302539,50.17,187.84,3.7443,14.02,12.0,0.9167,602.0,602.0,5.233,1,2,30,lumpy,low_volume_few_clients,MTO
302540,156.92,752.55,4.7958,23.0,24.0,0.9583,1883.0,3766.0,21.2861,1,1,30,lumpy,low_volume_few_clients,MTO
302541,137.88,450.61,3.2683,10.6816,8.0,0.875,1654.5,1103.0,20.3865,2,4,30,lumpy,low_volume_many_clients,Dynamic
302542,79.75,278.41,3.491,12.1871,12.0,0.9167,957.0,957.0,14.1939,2,3,30,lumpy,low_volume_many_clients,Dynamic
302543,169.71,665.27,3.9201,15.3668,12.0,0.9167,2036.5,2036.5,25.1291,1,3,30,lumpy,low_volume_few_clients,MTO
302545,51.62,247.58,4.7958,23.0,24.0,0.9583,619.5,1239.0,9.1578,1,1,30,lumpy,low_volume_few_clients,MTO
302546,50.29,175.63,3.4922,12.1957,12.0,0.9167,603.5,603.5,11.3796,1,2,30,lumpy,low_volume_few_clients,MTO
302547,92.42,268.27,2.9029,8.4266,8.0,0.875,1109.0,739.33,15.8157,1,3,30,lumpy,low_volume_few_clients,MTO
302548,269.5,465.79,1.7283,2.9872,3.4286,0.7083,3234.0,924.0,43.2339,2,10,30,lumpy,low_volume_many_clients,Dynamic
302550,115.75,384.0,3.3175,11.006,12.0,0.9167,1389.0,1389.0,19.4061,2,4,30,lumpy,low_volume_many_clients,Dynamic
302551,57.96,154.02,2.6574,7.0619,8.0,0.875,695.5,463.67,6.6857,2,4,30,lumpy,low_volume_many_clients,Dynamic
302552,139.29,474.79,3.4086,11.6186,12.0,0.9167,1671.5,1671.5,21.3387,2,3,30,lumpy,low_volume_many_clients,Dynamic
302553,222.08,709.69,3.1956,10.212,8.0,0.875,2665.0,1776.67,37.4643,2,4,30,lumpy,low_volume_many_clients,Dynamic
302554,121.33,442.8,3.6495,13.3186,12.0,0.9167,1456.0,1456.0,20.5078,2,2,30,lumpy,low_volume_many_clients,Dynamic
302559,206.71,442.28,2.1396,4.578,4.8,0.7917,2480.5,992.2,36.0248,1,6,30,lumpy,low_volume_few_clients,MTO
302560,39.17,187.84,4.7958,23.0,24.0,0.9583,470.0,940.0,6.9478,1,1,30,lumpy,low_volume_few_clients,MTO
302561,150.83,363.68,2.4111,5.8135,6.0,0.8333,1810.0,905.0,25.9043,2,5,30,lumpy,low_volume_many_clients,Dynamic
302563,272.75,532.28,1.9515,3.8085,4.0,0.75,3273.0,1091.0,40.6391,2,9,30,lumpy,low_volume_many_clients,Dynamic
302564,52.17,250.18,4.7958,23.0,24.0,0.9583,626.0,1252.0,7.0765,1,1,30,lumpy,low_volume_few_clients,MTO
302565,54.88,159.9,2.9139,8.4908,8.0,0.875,658.5,439.0,9.217,2,3,30,lumpy,low_volume_many_clients,Dynamic
302566,510.38,1652.15,3.2371,10.479,8.0,0.875,6124.5,4083.0,55.3735,2,8,30,lumpy,high_volume_many_clients,Dynamic
302567,449.5,1086.04,2.4161,5.8376,4.8,0.7917,5394.0,2157.6,71.56,2,7,30,lumpy,high_volume_many_clients,Dynamic
302568,196.38,631.28,3.2147,10.3342,8.0,0.875,2356.5,1571.0,36.6796,2,5,30,lumpy,low_volume_many_clients,Dynamic
302569,188.08,484.11,2.5739,6.6249,6.0,0.8333,2257.0,1128.5,32.0791,1,4,30,lumpy,low_volume_few_clients,MTO
302570,93.29,281.4,3.0163,9.0982,8.0,0.875,1119.5,746.33,17.4796,2,4,30,lumpy,low_volume_many_clients,Dynamic
302571,63.17,224.55,3.5549,12.6374,12.0,0.9167,758.0,758.0,6.3478,2,2,30,lumpy,low_volume_many_clients,Dynamic
302572,57.21,274.36,4.7958,23.0,24.0,0.9583,686.5,1373.0,10.1483,1,1,30,lumpy,low_volume_few_clients,MTO
302573,91.08,436.82,4.7958,23.0,24.0,0.9583,1093.0,2186.0,10.4548,1,1,30,lumpy,low_volume_few_clients,MTO
302574,214.33,715.19,3.3368,11.1342,12.0,0.9167,2572.0,2572.0,34.0209,1,3,30,lumpy,low_volume_few_clients,MTO
302575,118.88,276.89,2.3292,5.4252,6.0,0.8333,1426.5,713.25,19.65,2,4,30,lumpy,low_volume_many_clients,Dynamic
302576,355.83,873.38,2.4545,6.0243,6.0,0.8333,4270.0,2135.0,59.3087,3,7,30,lumpy,low_volume_many_clients,Dynamic
302577,65.79,315.53,4.7958,23.0,24.0,0.9583,789.5,1579.0,11.6709,1,1,30,lumpy,low_volume_few_clients,MTO
302578,176.12,479.44,2.7221,7.41,8.0,0.875,2113.5,1409.0,33.6839,1,3,30,lumpy,low_volume_few_clients,MTO
302579,21.96,105.31,4.7958,23.0,24.0,0.9583,263.5,527.0,3.8952,1,1,30,lumpy,low_volume_few_clients,MTO
302580,50.25,240.99,4.7958,23.0,24.0,0.9583,603.0,1206.0,11.0113,1,1,30,lumpy,low_volume_few_clients,MTO
302582,28.17,135.08,4.7958,23.0,24.0,0.9583,338.0,676.0,5.5843,1,1,30,lumpy,low_volume_few_clients,MTO
302583,101.29,398.81,3.9373,15.502,12.0,0.9167,1215.5,1215.5,16.6735,2,2,30,lumpy,low_volume_many_clients,Dynamic
302584,491.88,1167.77,2.3741,5.6364,4.0,0.75,5902.5,1967.5,81.4057,2,12,30,lumpy,high_volume_many_clients,Dynamic
302585,97.38,323.41,3.3213,11.0311,12.0,0.9167,1168.5,1168.5,11.2804,1,2,30,lumpy,low_volume_few_clients,MTO
302586,100.42,481.58,4.7958,23.0,24.0,0.9583,1205.0,2410.0,17.813,1,2,30,lumpy,low_volume_few_clients,MTO
302587,42.08,201.82,4.7958,23.0,24.0,0.9583,505.0,1010.0,9.2217,1,1,30,lumpy,low_volume_few_clients,MTO
302592,80.42,385.66,4.7958,23.0,24.0,0.9583,965.0,1930.0,17.6217,1,1,30,lumpy,low_volume_few_clients,MTO
302593,101.29,485.78,4.7958,23.0,24.0,0.9583,1215.5,2431.0,20.0822,1,1,30,lumpy,low_volume_few_clients,MTO
302594,71.5,342.9,4.7958,23.0,24.0,0.9583,858.0,1716.0,14.1757,2,2,30,lumpy,low_volume_many_clients,Dynamic
302595,65.12,312.33,4.7958,23.0,24.0,0.9583,781.5,1563.0,14.2709,2,3,30,lumpy,low_volume_many_clients,Dynamic
302596,47.71,228.8,4.7958,23.0,24.0,0.9583,572.5,1145.0,10.4543,1,1,30,lumpy,low_volume_few_clients,MTO
302603,136.17,653.03,4.7958,23.0,24.0,0.9583,1634.0,3268.0,15.6296,1,1,30,lumpy,low_volume_few_clients,MTO
302604,41.71,200.03,4.7958,23.0,24.0,0.9583,500.5,1001.0,8.2691,1,1,30,lumpy,low_volume_few_clients,MTO
302605,55.79,267.57,4.7958,23.0,24.0,0.9583,669.5,1339.0,11.0613,1,1,30,lumpy,low_volume_few_clients,MTO
302617,30.21,144.87,4.7958,23.0,24.0,0.9583,362.5,725.0,6.6196,1,1,30,lumpy,low_volume_few_clients,MTO
302621,72.38,347.1,4.7958,23.0,24.0,0.9583,868.5,1737.0,12.8387,2,2,30,lumpy,low_volume_many_clients,Dynamic
302626,113.96,546.52,4.7958,23.0,24.0,0.9583,1367.5,2735.0,20.2152,1,1,30,lumpy,low_volume_few_clients,MTO
302627,21.67,103.91,4.7958,23.0,24.0,0.9583,260.0,520.0,4.7478,1,1,30,lumpy,low_volume_few_clients,MTO
302629,43.88,210.42,4.7958,23.0,24.0,0.9583,526.5,1053.0,9.6143,1,1,30,lumpy,low_volume_few_clients,MTO
302630,39.38,188.84,4.7958,23.0,24.0,0.9583,472.5,945.0,8.6283,1,1,30,lumpy,low_volume_few_clients,MTO
302632,52.5,251.78,4.7958,23.0,24.0,0.9583,630.0,1260.0,10.4087,1,1,30,lumpy,low_volume_few_clients,MTO
302633,44.21,212.02,4.7958,23.0,24.0,0.9583,530.5,1061.0,8.7648,1,1,30,lumpy,low_volume_few_clients,MTO
302634,39.08,187.44,4.7958,23.0,24.0,0.9583,469.0,938.0,7.7487,1,1,30,lumpy,low_volume_few_clients,MTO
302635,39.33,188.64,4.7958,23.0,24.0,0.9583,472.0,944.0,7.7983,1,1,30,lumpy,low_volume_few_clients,MTO
302636,44.62,214.01,4.7958,23.0,24.0,0.9583,535.5,1071.0,10.71,1,1,30,lumpy,low_volume_few_clients,MTO
302637,40.08,192.23,4.7958,23.0,24.0,0.9583,481.0,962.0,8.7835,1,1,30,lumpy,low_volume_few_clients,MTO
340001,8.71,41.76,4.7958,23.0,24.0,0.9583,104.5,209.0,0.2726,1,1,34,lumpy,low_volume_few_clients,MTO
440001,714.79,870.33,1.2176,1.4825,1.7143,0.4167,8577.5,1225.36,-6.0726,8,20,44,lumpy,high_volume_many_clients,Dynamic
440003,783.0,1412.98,1.8046,3.2565,2.6667,0.625,9396.0,2088.0,-23.3617,16,22,44,lumpy,high_volume_many_clients,Dynamic
440004,1259.38,2352.65,1.8681,3.4898,2.6667,0.625,15112.5,3358.33,85.8448,7,15,44,lumpy,high_volume_many_clients,Dynamic
440005,760.67,1447.85,1.9034,3.6229,3.0,0.6667,9128.02,2282.0,49.8865,12,16,44,lumpy,high_volume_many_clients,Dynamic
440007,601.17,1290.54,2.1467,4.6084,2.6667,0.625,7214.0,1603.11,4.2217,11,21,44,lumpy,high_volume_many_clients,Dynamic
440008,878.29,1352.72,1.5402,2.3721,2.1818,0.5417,10539.5,1916.27,44.9239,11,22,44,lumpy,high_volume_many_clients,Dynamic
440009,1049.67,798.85,0.7611,0.5792,1.2,0.1667,12596.0,1259.6,-0.4165,18,34,44,erratic,high_volume_many_clients,MTS
