Item,Classe,demand_class,commercial_class,policy_cluster,production_level,inventory_model,SS,ROP,EOQ,s,S,avg_monthly,std_monthly,ADI,CV2,D_annual,n_clientes,n_pedidos
500464,50,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,10145.71,16380.32,9163.82,16380.32,25544.14,24417.62,12093.11,1.0435,0.2453,293011.5,8,209
500468,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,81.12,389.06,24.0,23.0,973.5,1,1
500474,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1053.7,1104.66,828.49,1104.66,1933.15,199.58,522.97,6.0,6.866,2395.0,2,5
500475,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3192.24,3345.25,1435.59,3345.25,4780.83,599.25,1608.01,6.0,7.2005,7191.0,1,4
500483,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3046.64,3256.5,1681.23,3256.5,4937.73,821.88,1214.17,2.1818,2.1825,9862.5,7,12
500487,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6315.67,6791.48,2531.57,6791.48,9323.05,1863.5,2448.7,2.0,1.7267,22362.0,15,29
500488,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1690.3,1767.77,1021.51,1767.77,2789.29,303.42,1011.91,12.0,11.1226,3641.0,2,3
500489,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2465.32,2694.41,1756.6,2694.41,4451.0,897.21,900.33,1.7143,1.007,10766.5,4,22
500491,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",4083.55,4272.35,1594.67,4272.35,5867.01,739.42,2736.48,12.0,13.6964,8873.0,1,2
500495,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3543.19,3705.71,1479.58,3705.71,5185.29,636.54,2082.79,8.0,10.7063,7638.5,3,4
500497,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",595.19,625.58,639.84,625.58,1265.42,119.04,276.77,6.0,5.4057,1428.5,4,4
500498,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",546.66,572.87,594.09,572.87,1166.96,102.62,275.37,8.0,7.2001,1231.5,3,3
500499,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,21.12,101.31,24.0,23.0,253.5,1,1
500500,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,35.17,168.65,24.0,23.0,422.0,1,1
500503,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,82.17,394.06,24.0,23.0,986.0,1,1
500509,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3024.13,3167.74,1390.82,3167.74,4558.56,562.46,2269.99,12.0,16.288,6749.5,1,3
500512,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2471.3,2597.47,1303.6,2597.47,3901.07,494.12,1149.53,4.0,5.4122,5929.5,4,8
500514,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3487.34,3647.16,1467.18,3647.16,5114.34,625.92,2103.6,8.0,11.2952,7511.0,3,3
500516,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",771.08,810.21,725.98,810.21,1536.2,153.25,360.76,6.0,5.5415,1839.0,3,4
500517,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1727.93,1807.47,1035.03,1807.47,2842.5,311.5,982.35,8.0,9.9454,3738.0,3,5
500525,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1592.58,1675.13,1054.44,1675.13,2729.57,323.29,730.76,6.0,5.1093,3879.5,4,8
500527,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,13.71,65.74,24.0,23.0,164.5,1,1
500529,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3907.28,4134.31,1748.71,4134.31,5883.02,889.17,1665.5,4.0,3.5085,10670.0,1,7
500531,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",4685.5,4989.6,2023.86,4989.6,7013.46,1191.0,1905.86,2.0,2.5607,14292.0,2,18
500535,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",7561.72,7949.63,2285.81,7949.63,10235.44,1519.25,3501.53,3.0,5.312,18231.0,3,17
500539,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,25.25,121.09,24.0,23.0,303.0,1,1
500541,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3535.65,3697.67,1477.3,3697.67,5174.98,634.58,2148.93,12.0,11.4675,7615.0,1,7
500544,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,34.04,163.26,24.0,23.0,408.5,1,1
500545,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",8115.35,8626.82,2624.7,8626.82,11251.51,2003.12,3337.76,3.4286,2.7765,24037.5,1,13
500548,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",10877.83,11689.1,3305.65,11689.1,14994.75,3177.33,4230.07,1.5,1.7724,38128.0,5,31
500549,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",4665.14,4891.02,1744.27,4891.02,6635.3,884.67,2311.13,6.0,6.8248,10616.0,1,4
500550,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",687.49,720.76,669.4,720.76,1390.16,130.29,340.92,6.0,6.8466,1563.5,2,4
500551,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3016.56,3161.97,1399.5,3161.97,4561.47,569.5,1504.98,3.4286,6.9835,6834.0,3,9
500552,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,27.58,132.29,24.0,23.0,331.0,1,1
500553,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",466.91,488.32,537.08,488.32,1025.41,83.88,292.09,12.0,12.1274,1006.5,2,2
500554,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,125.54,602.08,24.0,23.0,1506.5,1,1
500556,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3182.15,3347.76,1493.51,3347.76,4841.26,648.58,1455.17,4.8,5.0338,7783.0,1,5
500559,50,stable,high_volume_few_clients,Comakership,finished_products,EOQ-ROP,4465.45,8113.15,7009.42,8113.15,15122.58,14286.12,6858.38,1.0435,0.2305,171433.5,1,70
500560,50,stable,high_volume_few_clients,Comakership,finished_products,EOQ-ROP,5327.66,9112.7,7140.16,9112.7,16252.86,14824.0,8195.93,1.0909,0.3057,177888.0,1,69
500561,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",9443.43,10306.45,3409.42,10306.45,13715.87,3379.96,3465.53,1.4118,1.0513,40559.5,2,31
500562,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",22197.38,23876.18,4755.23,23876.18,28631.41,6574.96,8596.61,1.8462,1.7095,78899.5,1,32
500563,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2471.8,2585.11,1235.36,2585.11,3820.47,443.75,1522.55,12.0,11.7724,5325.0,1,2
500564,50,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2587.36,3612.99,3716.78,3612.99,7329.77,4016.84,3095.26,1.0,0.5938,48202.07,32,96
500566,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",7314.85,7998.96,3035.53,7998.96,11034.49,2679.29,2666.32,1.4118,0.9903,32151.5,10,39
500569,50,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1224.9,1720.73,2584.27,1720.73,4305.0,1941.89,1465.19,1.2,0.5693,23302.7,19,41
500571,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",8087.19,8769.08,3030.6,8769.08,11799.68,2670.58,3036.68,1.4118,1.293,32047.0,11,49
500584,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",9174.24,9780.03,2856.48,9780.03,12636.51,2372.54,3708.73,2.1818,2.4436,28470.5,2,18
500590,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",223.93,234.2,371.86,234.2,606.06,40.21,138.73,12.0,11.9049,482.5,2,2
500591,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",10391.51,11177.88,3254.51,11177.88,14432.39,3079.79,4023.75,2.0,1.7069,36957.5,1,22
500592,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",8336.02,8810.17,2527.15,8810.17,11337.32,1857.0,3592.85,2.6667,3.7433,22284.0,1,17
500593,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",8320.64,9075.35,3188.32,9075.35,12263.67,2955.79,3060.14,1.3333,1.0719,35469.5,1,30
500595,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5201.68,5718.74,2639.02,5718.74,8357.75,2025.04,1861.39,1.4118,0.8449,24300.5,1,29
500596,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,353.96,1271.89,12.0,12.9121,4247.5,1,2
500599,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1253.0,1354.81,1170.99,1354.81,2525.79,398.71,475.43,2.4,1.4219,4784.5,4,10
500600,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1745.85,1913.51,1502.74,1913.51,3416.25,656.62,631.38,1.7143,0.9246,7879.5,1,16
500602,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",780.19,820.18,733.93,820.18,1554.11,156.62,361.55,4.8,5.3286,1879.5,3,5
500603,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2485.83,2621.05,1349.56,2621.05,3970.61,529.58,1100.23,4.8,4.3161,6355.0,1,6
500604,50,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,2188.76,2870.25,3029.72,2870.25,5899.97,2669.04,2621.01,1.1429,0.9643,32028.5,16,46
500605,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,85.12,282.33,12.0,11.0001,1021.5,1,2
500607,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",146.47,154.18,322.1,154.18,476.28,30.17,141.78,12.0,22.0898,362.0,2,2
500608,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5941.52,6413.84,2522.27,6413.84,8936.11,1849.83,2268.35,1.5,1.5037,22198.0,1,23
500609,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2501.14,2616.42,1246.1,2616.42,3862.52,451.5,1642.53,12.0,13.2346,5418.0,1,2
500610,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",4027.91,4244.03,1706.15,4244.03,5950.18,846.42,4059.27,24.0,23.0,10157.0,1,1
500611,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,250.46,1201.16,24.0,23.0,3005.5,1,1
500613,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",5126.1,5432.93,2032.9,5432.93,7465.83,1201.67,2154.45,3.4286,3.2144,14420.0,2,16
500614,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1084.49,1135.62,829.87,1135.62,1965.5,200.25,564.87,6.0,7.9572,2403.0,2,7
500615,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1652.88,1760.06,1201.49,1760.06,2961.55,419.75,672.55,3.0,2.5673,5037.0,2,9
500616,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,120.62,578.5,24.0,23.0,1447.5,1,1
500617,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,94.58,316.07,12.0,11.1673,1135.0,1,2
500619,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",701.71,742.86,744.5,742.86,1487.36,161.17,297.75,4.0,3.413,1934.0,4,6
500621,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,160.62,512.83,8.0,10.1936,1927.5,1,3
500622,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2596.71,2736.04,1369.9,2736.04,4105.94,545.67,2616.93,24.0,23.0,6548.0,1,2
500623,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,127.17,609.87,24.0,23.0,1526.0,1,1
500624,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2389.76,2499.5,1215.78,2499.5,3715.27,429.79,1385.8,8.0,10.3965,5157.5,2,3
500625,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,203.42,674.92,12.0,11.0085,2441.0,1,3
500626,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",2154.61,2253.88,1156.33,2253.88,3410.22,388.79,1410.77,12.0,13.1668,4665.5,2,2
500627,50,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",818.55,857.17,721.23,857.17,1578.4,151.25,600.59,12.0,15.7674,1815.0,2,2
500628,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,322.92,1548.65,24.0,23.0,3875.0,1,4
500629,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,145.5,697.79,24.0,23.0,1746.0,1,1
500630,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2125.32,2239.36,1239.36,2239.36,3478.72,446.62,2141.94,24.0,23.0,5359.5,1,1
500631,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",10404.15,11069.9,2994.52,11069.9,14064.41,2607.38,4254.25,3.0,2.6622,31288.5,1,16
500632,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,104.75,502.36,24.0,23.0,1257.0,1,1
500633,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,107.79,516.95,24.0,23.0,1293.5,1,3
500634,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,125.75,603.08,24.0,23.0,1509.0,1,1
500635,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3400.02,3555.83,1448.7,3555.83,5004.54,610.25,2049.68,12.0,11.2812,7323.0,1,2
500636,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,346.33,1187.17,12.0,11.75,4156.0,1,2
500637,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",4329.59,4551.36,1728.35,4551.36,6279.71,868.58,2007.6,4.0,5.3424,10423.0,2,19
500638,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",6991.91,7312.33,2077.46,7312.33,9389.79,1254.92,4253.55,8.0,11.4888,15059.0,1,18
500639,50,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",6503.06,6801.51,2004.98,6801.51,8806.49,1168.88,4100.26,8.0,12.3051,14026.5,2,5
500640,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5122.22,5366.2,1812.8,5366.2,7179.0,955.54,2610.25,8.0,7.4622,11466.5,1,4
500641,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,155.83,747.35,24.0,23.0,1870.0,1,3
500642,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3267.88,3418.72,1425.42,3418.72,4844.14,590.79,2168.27,6.0,13.4697,7089.5,1,4
500643,50,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2306.62,2412.36,1193.41,2412.36,3605.77,414.12,1373.59,12.0,11.0015,4969.5,1,2
500663,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,136.33,653.83,24.0,23.0,1636.0,1,1
500664,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,101.58,487.18,24.0,23.0,1219.0,1,1
500666,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,301.83,1447.54,24.0,23.0,3622.0,1,1
500668,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,126.67,607.47,24.0,23.0,1520.0,1,1
500669,50,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,296.54,1422.16,24.0,23.0,3558.5,1,1
510005,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,38.75,185.84,24.0,23.0,465.0,1,1
510006,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,84.79,281.23,12.0,11.0002,1017.5,1,2
510007,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",739.35,773.25,675.79,773.25,1449.04,132.79,460.38,12.0,12.0196,1593.5,2,3
510008,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",523.84,547.85,568.7,547.85,1116.56,94.04,312.79,12.0,11.0626,1128.5,2,2
510009,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",489.6,512.04,549.74,512.04,1061.78,87.88,294.14,12.0,11.204,1054.5,2,3
510010,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",399.19,420.61,537.08,420.61,957.69,83.88,402.25,24.0,23.0,1006.5,2,2
510011,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",409.25,431.21,543.84,431.21,975.06,86.0,412.44,24.0,23.0,1032.0,2,2
510012,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1064.29,1114.85,825.28,1114.85,1940.14,198.04,545.08,8.0,7.5755,2376.5,3,5
510013,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.71,200.03,24.0,23.0,500.5,1,1
510014,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.29,198.03,24.0,23.0,495.5,1,1
510015,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.88,200.83,24.0,23.0,502.5,1,1
510016,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",483.65,505.82,546.47,505.82,1052.29,86.83,288.21,12.0,11.0168,1042.0,2,2
510017,51,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",773.34,810.3,705.56,810.3,1515.86,144.75,391.6,8.0,7.319,1737.0,3,3
510018,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.79,200.43,24.0,23.0,501.5,1,1
510019,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,87.0,288.55,12.0,11.0,1044.0,1,2
510020,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.46,198.83,24.0,23.0,497.5,1,1
510021,51,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,82.67,274.17,12.0,11.0,992.0,1,2
530001,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,55151.55,99228.36,24365.61,99228.36,123593.96,172625.31,65451.73,1.0,0.1438,2071503.7,123,999
530002,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,42077.03,73486.85,20568.61,73486.85,94055.46,123015.5,50003.53,1.0,0.1652,1476186.0,124,774
530003,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,62109.46,107923.96,24841.26,107923.96,132765.23,179430.96,73825.87,1.0,0.1693,2153171.48,121,840
530004,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,47348.64,87027.5,23118.08,87027.5,110145.58,155400.93,56131.64,1.0,0.1305,1864811.15,124,868
530005,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,41363.91,75564.96,21463.07,75564.96,97028.03,133947.25,49052.1,1.0,0.1341,1607366.99,123,791
530006,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,48631.26,87472.45,22872.75,87472.45,110345.2,152120.21,57714.48,1.0,0.1439,1825442.5,111,805
530007,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,41836.21,66797.61,18336.09,66797.61,85133.7,97760.5,49884.3,1.0,0.2604,1173126.0,96,537
530008,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,39747.2,68520.86,19686.56,68520.86,88207.42,112691.08,47260.99,1.0,0.1759,1352293.0,103,676
530009,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,41878.45,81055.56,22971.45,81055.56,104027.01,153435.83,49502.39,1.0,0.1041,1841230.0,121,856
530010,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,22448.37,38063.36,14502.51,38063.36,52565.87,61155.58,26709.91,1.0,0.1908,733867.0,92,465
530011,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,31664.59,60930.02,19854.08,60930.02,80784.09,114617.08,37442.34,1.0,0.1067,1375405.0,97,549
530012,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,29590.98,52713.63,17647.82,52713.63,70361.45,90559.08,35133.97,1.0,0.1505,1086709.0,107,695
530013,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,39708.04,65426.55,18612.09,65426.55,84038.64,100725.71,47296.77,1.0,0.2205,1208708.5,82,517
530014,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,34953.35,56328.92,16968.01,56328.92,73296.93,83716.67,41664.92,1.0,0.2477,1004600.0,74,442
530015,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,44939.01,78307.08,21200.09,78307.08,99507.17,130684.92,53409.92,1.0,0.167,1568219.0,118,789
530016,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,22481.66,35914.49,13451.05,35914.49,49365.54,52609.25,26806.03,1.0,0.2596,631311.0,74,286
530017,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,20470.83,33039.64,13011.26,33039.64,46050.9,49225.33,24400.32,1.0,0.2457,590704.0,61,299
530018,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,20493.0,31559.64,12209.0,31559.64,43768.64,43342.12,24461.36,1.0,0.3185,520105.5,67,285
530019,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,20959.31,33928.91,13217.08,33928.91,47145.99,50795.0,24980.11,1.0,0.2419,609540.0,56,249
530020,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,46538.26,77671.38,20477.81,77671.38,98149.19,121931.79,55406.49,1.0,0.2065,1463181.5,106,668
530022,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,9749.61,14753.18,8209.41,14753.18,22962.59,19596.29,11643.02,1.0,0.353,235155.5,43,138
530023,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,18721.75,33948.61,14321.14,33948.61,48269.75,59635.5,22209.76,1.0,0.1387,715626.0,84,446
530024,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,16459.44,26161.76,11431.68,26161.76,37593.43,37998.79,19628.54,1.0,0.2668,455985.5,47,219
530025,53,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",15265.91,16188.58,3525.3,16188.58,19713.89,3613.62,6388.38,1.8462,3.1253,43363.5,11,23
530026,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,34836.08,61071.15,18798.07,61071.15,79869.22,102748.75,41391.66,1.0,0.1623,1232985.0,96,557
530027,53,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",12827.0,13750.68,3527.23,13750.68,17277.92,3617.58,5040.8,1.7143,1.9416,43411.0,9,24
530028,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,17545.53,28242.42,12003.31,28242.42,40245.72,41894.0,20915.33,1.0,0.2492,502728.0,57,284
530030,53,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",19249.42,20643.17,4332.76,20643.17,24975.94,5458.58,7552.14,1.6,1.9142,65503.0,10,30
530031,53,erratic,high_volume_many_clients,MTS,finished_products,EOQ-ROP,3784.9,5011.68,4064.95,5011.68,9076.62,4804.62,4531.77,1.2,0.8896,57655.5,17,45
530032,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,18385.01,29908.0,12458.18,29908.0,42366.18,45129.38,21908.35,1.0435,0.2357,541552.5,26,149
530033,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,6042.88,8937.49,6244.06,8937.49,15181.54,11336.62,7220.48,1.0435,0.4057,136039.5,35,96
530035,53,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",15322.45,16647.44,4224.52,16647.44,20871.96,5189.25,5712.61,1.4118,1.2119,62271.0,27,51
530038,53,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",11573.98,12111.46,2690.61,12111.46,14802.07,2105.0,6300.9,3.0,8.9599,25260.0,8,14
530040,53,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,16694.18,26661.93,11587.0,26661.93,38248.93,39038.38,19905.49,1.0,0.26,468460.5,56,217
